Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price_euro,Edad,Name_General
Delhi,55000,Diesel,Automatic,3,12.0,2987.0,224.0,7.0,57803.47,9,Mercedes-Benz
Pune,69966,Petrol,Manual,3,19.7,796.0,46.3,5.0,1056.02,21,Maruti
Mumbai,42000,Petrol,Manual,3,17.8,1497.0,117.3,5.0,10282.35,8,Honda
Bangalore,48000,Diesel,Automatic,3,13.01,2199.0,194.3,7.0,18063.58,10,Hyundai
Kolkata,35000,Diesel,Automatic,3,17.9,2143.0,136.0,5.0,23332.59,9,Mercedes-Benz
Chennai,128000,Diesel,Manual,2,12.8,2494.0,102.0,8.0,4724.32,19,Toyota
Bangalore,78000,Diesel,Automatic,2,16.07,1995.0,181.0,5.0,8003.56,16,BMW
Hyderabad,53080,Petrol,Manual,3,18.6,1197.0,85.8,5.0,4891.06,13,Maruti
Pune,66000,Petrol,Manual,2,15.04,1598.0,103.6,5.0,4724.32,13,Volkswagen
Ahmedabad,25000,Petrol,Manual,3,16.02,1373.0,93.7,7.0,5947.09,12,Maruti
Coimbatore,36139,Petrol,Automatic,2,18.9,1197.0,82.0,5.0,7003.11,8,Hyundai
Delhi,44000,Diesel,Manual,3,19.67,1582.0,126.2,5.0,13895.06,7,Hyundai
Ahmedabad,50000,Diesel,Automatic,2,16.77,2967.0,241.38,5.0,8337.04,16,Audi
Delhi,81177,Diesel,Manual,3,16.0,1997.0,140.0,7.0,12505.56,8,Mahindra
Mumbai,26000,Petrol,Automatic,3,16.05,1499.0,110.4,5.0,8503.78,8,Ford
Mumbai,100000,Diesel,Manual,3,24.4,1120.0,71.0,5.0,5002.22,8,Hyundai
Hyderabad,75000,Diesel,Automatic,3,21.21,1498.0,103.2,5.0,8337.04,10,Volkswagen
Kochi,119859,Petrol,Automatic,3,13.0,2987.0,210.0,5.0,7892.4,20,Mercedes-Benz
Mumbai,55980,Petrol,Manual,3,20.36,1197.0,78.9,5.0,2501.11,14,Hyundai
Hyderabad,30000,Diesel,Automatic,3,17.11,1968.0,174.33,5.0,30013.34,9,Audi
Pune,49700,Diesel,Manual,2,21.9,1396.0,88.76,5.0,4646.51,12,Hyundai
Chennai,79000,Diesel,Manual,3,23.5,1396.0,88.7,5.0,7225.43,11,Hyundai
Delhi,65100,Petrol,Manual,3,17.0,1497.0,118.0,5.0,3501.56,14,Honda
Pune,54161,Diesel,Manual,3,25.47,1248.0,88.5,7.0,8492.66,8,Maruti
Hyderabad,28619,Petrol,Manual,3,19.7,796.0,46.3,5.0,2667.85,13,Maruti
Mumbai,9000,Petrol,Automatic,3,20.51,998.0,67.0,5.0,4724.32,8,Maruti
Kochi,42876,Diesel,Automatic,3,19.08,1582.0,126.2,5.0,10349.04,8,Hyundai
Bangalore,64000,Petrol,Manual,3,19.7,796.0,46.3,5.0,2656.74,13,Maruti
Kochi,20488,Petrol,Manual,2,16.09,1598.0,103.5,5.0,8492.66,6,Volkswagen
Delhi,21000,Petrol,Manual,3,21.4,1197.0,83.1,5.0,6903.07,8,Maruti
Jaipur,119203,Diesel,Automatic,3,0.0,2179.0,115.0,5.0,18341.49,12,Land
Kochi,55987,Petrol,Automatic,3,13.7,1997.0,153.86,5.0,9137.39,13,Honda
Coimbatore,72668,Diesel,Manual,3,14.24,2755.0,174.5,7.0,32069.81,7,Toyota
Mumbai,32000,Petrol,Automatic,3,15.6,1497.0,116.3,5.0,9448.64,9,Honda
Bangalore,3000,Petrol,Automatic,2,12.0,5461.0,421.0,2.0,100044.46,10,Mercedes-Benz
Mumbai,10400,Petrol,Manual,3,17.4,1497.0,117.3,5.0,7236.55,9,Honda
Mumbai,35000,Diesel,Manual,3,22.9,1248.0,74.0,5.0,5168.96,11,Maruti
Kochi,55101,Petrol,Automatic,3,14.53,1794.0,138.1,5.0,9337.48,11,Toyota
Bangalore,57464,Diesel,Manual,3,23.59,1364.0,67.06,5.0,6391.73,10,Toyota
Jaipur,110000,Petrol,Manual,3,18.9,998.0,67.1,5.0,1233.88,18,Maruti
Mumbai,72000,Petrol,Automatic,3,12.0,1991.0,184.0,5.0,19175.19,10,Mercedes-Benz
Delhi,16000,Diesel,Automatic,3,16.36,2179.0,187.7,5.0,35571.37,12,Jaguar
Kochi,62020,Petrol,Manual,3,17.0,1197.0,80.0,5.0,3835.04,13,Hyundai
Pune,85000,Diesel,Automatic,2,12.39,2179.0,147.51,5.0,25566.92,10,Land
Kochi,14223,Petrol,Manual,3,18.6,1197.0,81.86,5.0,8136.95,6,Hyundai
Jaipur,41210,Petrol,Manual,3,18.0,1198.0,86.7,5.0,4891.06,10,Honda
Bangalore,20000,Diesel,Automatic,3,0.0,2987.0,165.0,5.0,52634.5,9,Mercedes-Benz
Coimbatore,18043,Petrol,Manual,3,22.74,796.0,47.3,5.0,4579.81,8,Maruti
Chennai,80000,Diesel,Automatic,3,11.36,2755.0,171.5,7.0,21676.3,8,Toyota
Hyderabad,21000,Petrol,Automatic,3,18.9,1197.0,82.0,5.0,6891.95,8,Hyundai
Bangalore,49000,Diesel,Automatic,3,16.55,2993.0,258.0,5.0,50022.23,8,BMW
Chennai,95000,Petrol,Manual,2,18.5,1197.0,80.0,5.0,3112.49,14,Hyundai
Pune,32000,Petrol,Automatic,3,18.9,1197.0,82.0,5.0,5335.7,9,Hyundai
Hyderabad,122800,Diesel,Manual,3,25.01,1498.0,89.75,5.0,6280.57,10,Ford
Ahmedabad,69000,Diesel,Manual,3,26.59,1248.0,74.0,5.0,6558.47,9,Maruti
Pune,65000,Diesel,Manual,2,23.59,1364.0,67.04,5.0,5558.03,9,Toyota
Ahmedabad,23000,Petrol,Manual,3,19.1,1197.0,82.0,5.0,5446.87,9,Hyundai
Ahmedabad,70000,Petrol,Manual,3,13.5,1799.0,130.0,5.0,4724.32,15,Honda
Chennai,250000,Diesel,Manual,3,12.99,2494.0,100.6,8.0,12116.5,10,Toyota
Delhi,56000,Petrol,Manual,3,13.2,1495.0,94.0,5.0,2723.43,12,Hyundai
Pune,30000,Petrol,Manual,3,22.74,796.0,47.3,5.0,2779.01,11,Maruti
Kolkata,35000,Petrol,Automatic,3,8.1,5461.0,387.3,2.0,32792.35,14,Mercedes-Benz
Jaipur,92250,Diesel,Manual,2,22.7,1498.0,89.84,5.0,6391.73,11,Ford
Pune,40000,Petrol,Manual,3,20.14,1197.0,81.86,5.0,5558.03,6,Hyundai
Kochi,96848,Petrol,Automatic,3,14.3,1598.0,103.6,5.0,5135.62,10,Skoda
Delhi,42000,Diesel,Automatic,3,15.73,1968.0,174.33,5.0,26122.72,8,Audi
Kolkata,55886,Diesel,Manual,3,16.0,2179.0,140.0,7.0,8059.14,11,Mahindra
Kochi,12336,Petrol,Manual,3,17.0,1591.0,121.3,5.0,13205.87,5,Hyundai
Chennai,60000,Petrol,Manual,1,13.9,1599.0,103.2,5.0,2501.11,15,Hyundai
Pune,83000,Petrol,Manual,2,14.2,1597.0,92.0,5.0,944.86,21,Ford
Pune,24000,Petrol,Manual,3,19.69,1198.0,67.04,5.0,4446.42,6,Nissan
Pune,32198,Petrol,Automatic,3,16.5,1198.0,86.8,5.0,5669.19,8,Honda
Hyderabad,92247,Diesel,Manual,3,12.99,2494.0,100.6,7.0,13895.06,10,Toyota
Chennai,121311,Diesel,Manual,3,20.64,1498.0,108.5,5.0,3223.65,13,Volkswagen
Coimbatore,66296,Diesel,Manual,3,16.0,2179.0,140.0,7.0,17741.22,8,Mahindra
Mumbai,41000,Petrol,Automatic,3,16.9,1197.0,82.0,5.0,6058.25,9,Hyundai
Kochi,38681,Diesel,Manual,3,13.5,2198.0,157.7,7.0,26522.9,7,Ford
Kochi,43761,Petrol,Manual,3,18.0,995.0,62.0,5.0,1945.31,16,Chevrolet
Hyderabad,17400,Diesel,Manual,3,24.52,1248.0,88.5,7.0,10838.15,7,Maruti
Bangalore,61510,Diesel,Manual,3,25.8,1498.0,98.6,5.0,5280.12,11,Honda
Delhi,60000,Petrol,Manual,3,17.4,1497.0,117.3,5.0,6947.53,10,Honda
Bangalore,35165,Diesel,Automatic,2,23.8,1998.0,112.0,5.0,24455.31,10,Mini
Kochi,41617,Petrol,Automatic,3,14.53,1794.0,138.1,5.0,15718.1,8,Toyota
Delhi,65000,Petrol,Automatic,3,13.7,1798.0,157.75,5.0,13283.68,10,Skoda
Delhi,68000,Petrol,Manual,3,18.9,998.0,67.1,5.0,2779.01,13,Maruti
Mumbai,49000,Petrol,Manual,3,19.81,1086.0,68.05,5.0,3056.91,11,Hyundai
Coimbatore,16698,Petrol,Manual,3,23.84,1199.0,84.0,5.0,6502.89,5,Tata
Ahmedabad,30965,Petrol,Manual,3,21.4,1197.0,83.1,5.0,6947.53,8,Maruti
Mumbai,56058,Petrol,Manual,3,15.04,1598.0,103.2,5.0,5502.45,10,Volkswagen
Pune,15356,Petrol,Manual,3,18.9,1197.0,81.86,5.0,5280.12,7,Hyundai
Delhi,54000,Diesel,Manual,3,20.0,1399.0,68.05,5.0,2834.59,11,Ford
Pune,47000,Petrol,Automatic,2,13.9,1799.0,130.3,5.0,5002.22,13,Honda
Kochi,21652,Petrol,Manual,3,22.74,796.0,47.3,5.0,3345.93,9,Maruti
Hyderabad,52000,Diesel,Automatic,3,15.68,1999.0,177.0,5.0,46687.42,8,Land
Kolkata,35010,Diesel,Automatic,3,12.4,2698.0,179.5,5.0,12783.46,14,Audi
Hyderabad,76662,Diesel,Automatic,3,11.0,2987.0,198.5,5.0,12216.54,18,Mercedes-Benz
Jaipur,89000,Petrol,Automatic,3,17.0,1497.0,118.0,5.0,4124.06,15,Honda
Jaipur,80000,Petrol,Automatic,1,10.1,2354.0,152.0,5.0,2223.21,18,Honda
Kochi,39023,Diesel,Manual,3,28.09,1248.0,88.5,5.0,10538.02,6,Maruti
Jaipur,62000,Petrol,Manual,2,18.9,998.0,67.1,5.0,1389.51,20,Maruti
Jaipur,78046,Diesel,Manual,3,19.67,1582.0,126.2,5.0,12116.5,9,Hyundai
Kolkata,34400,Diesel,Manual,3,28.09,1248.0,88.5,5.0,6113.83,9,Maruti
Coimbatore,64624,Petrol,Manual,3,21.1,814.0,55.2,5.0,4124.06,8,Hyundai
Mumbai,69192,Petrol,Manual,3,16.02,1373.0,93.7,7.0,6947.53,10,Maruti
Chennai,55000,Diesel,Manual,3,20.54,1598.0,103.6,5.0,5446.87,12,Volkswagen
Mumbai,81000,Petrol,Manual,2,12.8,1493.0,100.0,5.0,1222.77,19,Honda
Kochi,36733,Petrol,Manual,3,16.47,1198.0,73.9,5.0,5246.78,8,Volkswagen
Mumbai,43022,Diesel,Automatic,3,17.9,2143.0,136.0,5.0,27623.39,8,Mercedes-Benz
Jaipur,74000,Diesel,Manual,3,14.66,2199.0,194.3,7.0,13617.16,11,Hyundai
Kolkata,47000,Diesel,Manual,3,22.9,1248.0,74.0,5.0,4335.26,10,Maruti
Kochi,37460,Petrol,Manual,3,18.6,1197.0,81.86,5.0,6980.88,7,Hyundai
Mumbai,130000,Diesel,Manual,3,14.0,2498.0,112.0,8.0,3056.91,13,Mahindra
Coimbatore,31576,Petrol,Manual,3,18.9,1197.0,82.0,5.0,8726.1,7,Hyundai
Mumbai,66000,Petrol,Manual,3,15.04,1598.0,103.6,5.0,3279.24,13,Volkswagen
Mumbai,79000,Petrol,Automatic,2,11.7,2354.0,177.6,5.0,5391.29,16,Honda
Bangalore,47140,Diesel,Automatic,2,13.5,2925.0,281.61,5.0,33348.15,13,Mercedes-Benz
Bangalore,36610,Diesel,Automatic,3,15.0,2143.0,107.3,5.0,22120.94,8,Mercedes-Benz
Bangalore,93000,Diesel,Manual,3,20.5,1582.0,126.2,5.0,12005.34,8,Hyundai
Hyderabad,52195,Petrol,Manual,3,19.7,796.0,46.3,5.0,1945.31,17,Maruti
Mumbai,20003,Diesel,Automatic,3,20.38,1968.0,143.0,5.0,21398.4,8,Audi
Delhi,66314,Diesel,Manual,3,19.87,1461.0,83.8,5.0,6113.83,11,Renault
Chennai,76000,Diesel,Manual,3,17.8,1399.0,68.0,5.0,3056.91,15,Ford
Bangalore,29000,Diesel,Manual,3,19.67,1582.0,126.2,5.0,14450.87,9,Hyundai
Mumbai,30000,Diesel,Manual,3,20.0,1399.0,68.0,5.0,3557.14,13,Ford
Coimbatore,56526,Petrol,Manual,3,15.26,1598.0,103.5,5.0,6491.77,11,Volkswagen
Hyderabad,38000,Diesel,Automatic,2,16.8,1969.0,150.0,5.0,26678.52,9,Volvo
Chennai,41000,Diesel,Automatic,3,19.08,1582.0,126.32,5.0,6947.53,12,Hyundai
Hyderabad,53000,Diesel,Automatic,3,14.49,2993.0,258.0,5.0,40017.79,15,BMW
Chennai,125000,Diesel,Manual,1,14.8,1998.0,68.0,5.0,3334.82,21,Mitsubishi
Chennai,242000,Diesel,Manual,3,11.5,2982.0,171.0,7.0,12227.66,14,Toyota
Chennai,90000,Diesel,Manual,3,26.21,1248.0,88.5,5.0,7225.43,9,Maruti
Hyderabad,11000,Diesel,Manual,3,24.3,1248.0,88.5,5.0,10449.09,6,Maruti
Kochi,21936,Diesel,Automatic,3,21.76,1995.0,190.0,5.0,42152.07,6,BMW
Pune,41000,Petrol,Automatic,3,14.4,1598.0,103.6,5.0,5835.93,11,Volkswagen
Chennai,47000,Petrol,Manual,3,17.0,1197.0,80.0,5.0,5002.22,13,Hyundai
Chennai,110000,Diesel,Automatic,3,11.0,2993.0,235.0,5.0,20008.89,15,BMW
Coimbatore,45960,Petrol,Manual,3,19.1,1197.0,82.0,5.0,6180.52,9,Hyundai
Bangalore,48000,Diesel,Automatic,3,14.21,2143.0,203.0,5.0,24455.31,11,Mercedes-Benz
Hyderabad,68000,Diesel,Automatic,3,12.39,2179.0,147.51,5.0,24455.31,13,Land
Mumbai,41000,Petrol,Manual,3,20.36,1197.0,78.9,5.0,2945.75,13,Hyundai
Jaipur,69573,Diesel,Manual,2,22.32,1582.0,126.32,5.0,6502.89,11,Hyundai
Chennai,115000,Diesel,Manual,3,19.33,1968.0,138.1,5.0,7725.66,12,Volkswagen
Kolkata,47629,Diesel,Manual,3,15.1,2179.0,140.0,7.0,7225.43,12,Mahindra
Jaipur,66624,Petrol,Manual,1,19.7,796.0,35.0,8.0,944.86,20,Maruti
Delhi,80000,Petrol,Automatic,2,14.67,1798.0,177.46,5.0,8059.14,11,Skoda
Pune,94868,Diesel,Manual,3,22.9,1248.0,74.0,5.0,5002.22,12,Maruti
Mumbai,76477,Diesel,Manual,3,10.5,2179.0,120.0,8.0,4724.32,14,Mahindra
Chennai,28000,Petrol,Automatic,3,13.7,1991.0,183.0,5.0,28901.73,8,Mercedes-Benz
Coimbatore,28599,Diesel,Manual,3,16.55,2498.0,105.0,6.0,10738.11,7,Mahindra
Bangalore,45348,Diesel,Manual,2,19.01,1461.0,108.45,5.0,7614.5,11,Renault
Coimbatore,80127,Diesel,Automatic,3,12.8,1968.0,167.6,5.0,26322.81,11,Audi
Delhi,68000,Diesel,Automatic,2,12.39,2179.0,147.51,5.0,17507.78,11,Land
Pune,75000,Diesel,Manual,1,20.54,1598.0,103.6,5.0,3890.62,12,Volkswagen
Delhi,48000,Petrol,Automatic,2,11.62,2979.0,306.0,5.0,7770.12,18,BMW
Coimbatore,41871,Diesel,Manual,3,22.7,1582.0,126.2,5.0,17307.69,5,Hyundai
Coimbatore,84931,Diesel,Manual,3,15.3,2956.0,83.8,7.0,5880.39,9,Tata
Kolkata,15000,Petrol,Manual,3,22.7,799.0,53.64,5.0,2501.11,8,Datsun
Chennai,110000,Diesel,Automatic,3,11.7,2993.0,245.0,5.0,22232.1,15,BMW
Mumbai,5900,Petrol,Automatic,3,7.94,4395.0,450.0,4.0,52801.24,13,BMW
Chennai,103653,Petrol,Manual,2,18.9,1061.0,47.0,5.0,1356.16,22,Maruti
Chennai,64806,Petrol,Manual,3,16.47,1198.0,73.9,5.0,4057.36,12,Volkswagen
Pune,35000,Petrol,Manual,3,20.62,1198.0,67.0,7.0,3445.98,8,Datsun
Bangalore,40000,Petrol,Manual,3,15.29,1591.0,121.3,5.0,12783.46,8,Hyundai
Kochi,23876,Petrol,Manual,3,24.07,998.0,67.1,5.0,3846.15,9,Maruti
Coimbatore,67901,Diesel,Manual,3,14.66,2199.0,194.3,7.0,9315.25,11,Hyundai
Pune,68865,Diesel,Manual,3,15.11,1598.0,103.6,5.0,5335.7,10,Volkswagen
Pune,71000,Diesel,Manual,2,25.8,1498.0,98.6,5.0,5002.22,10,Honda
Kolkata,25000,Diesel,Manual,3,22.9,1248.0,74.0,5.0,4390.84,10,Maruti
Hyderabad,180000,Diesel,Manual,3,20.5,1598.0,103.5,5.0,4057.36,12,Skoda
Mumbai,131000,Diesel,Automatic,3,11.0,2987.0,198.5,5.0,11116.05,19,Mercedes-Benz
Delhi,65000,Diesel,Manual,2,12.05,2179.0,120.0,8.0,4446.42,13,Mahindra
Hyderabad,117777,Diesel,Manual,3,21.64,1461.0,84.8,5.0,5280.12,12,Nissan
Bangalore,65000,Petrol,Manual,2,17.5,1298.0,85.8,5.0,3445.98,15,Maruti
Kochi,46897,Petrol,Manual,3,21.1,814.0,55.2,5.0,4012.89,7,Hyundai
Coimbatore,36695,Petrol,Manual,3,19.4,1198.0,86.8,5.0,4768.79,9,Honda
Kolkata,43000,Petrol,Manual,3,18.06,1198.0,75.0,5.0,2367.72,13,Nissan
Mumbai,54000,Petrol,Manual,3,19.7,796.0,46.3,5.0,1222.77,16,Maruti
Hyderabad,89000,Diesel,Automatic,3,22.69,1995.0,190.0,5.0,15506.89,13,BMW
Mumbai,7000,Petrol,Manual,3,16.47,1198.0,74.0,5.0,5947.09,10,Volkswagen
Hyderabad,58470,Petrol,Manual,3,23.1,998.0,67.04,5.0,4335.26,10,Maruti
Kolkata,37000,Petrol,Manual,3,21.5,1197.0,81.8,5.0,3112.49,10,Maruti
Mumbai,29000,Diesel,Manual,3,26.21,1248.0,88.5,5.0,9726.55,8,Maruti
Hyderabad,52000,Diesel,Automatic,3,16.55,1968.0,147.51,5.0,21676.3,11,Audi
Kolkata,32807,Petrol,Manual,3,19.4,1198.0,86.8,5.0,3056.91,11,Honda
Hyderabad,86000,Diesel,Automatic,3,11.79,2179.0,120.0,8.0,8892.84,11,Mahindra
Delhi,66500,Diesel,Manual,3,26.0,1498.0,98.6,5.0,6336.15,10,Honda
Ahmedabad,94000,Diesel,Automatic,3,17.05,1995.0,184.0,5.0,13895.06,12,BMW
Chennai,29000,Petrol,Manual,2,18.0,995.0,62.0,5.0,1945.31,13,Chevrolet
Chennai,107389,Diesel,Manual,2,20.0,1399.0,68.0,5.0,2112.05,14,Ford
Ahmedabad,36100,Petrol,Manual,3,20.4,1197.0,81.8,5.0,5002.22,9,Maruti
Mumbai,16329,Diesel,Automatic,3,19.27,2143.0,170.0,5.0,33681.64,9,Mercedes-Benz
Hyderabad,36000,Diesel,Automatic,3,19.3,1968.0,141.0,5.0,17785.68,10,Skoda
Kochi,41816,Diesel,Automatic,3,18.56,1995.0,190.0,5.0,36438.42,7,BMW
Jaipur,54680,Petrol,Manual,3,21.1,814.0,55.2,5.0,2779.01,9,Hyundai
Hyderabad,14000,Diesel,Automatic,3,18.25,1968.0,187.74,5.0,47799.02,7,Audi
Kochi,23977,Petrol,Manual,3,18.16,1196.0,86.8,5.0,5980.44,7,Ford
Hyderabad,30131,Petrol,Manual,3,20.92,998.0,67.1,5.0,2945.75,11,Maruti
Hyderabad,2530,Petrol,Manual,3,24.7,796.0,47.3,5.0,3668.3,7,Maruti
Hyderabad,39000,Diesel,Automatic,3,19.27,2143.0,167.62,5.0,37794.58,9,Mercedes-Benz
Chennai,140000,Petrol,Manual,1,20.3,1086.0,68.0,5.0,778.12,23,Hyundai
Kochi,32257,Diesel,Manual,3,24.4,1120.0,71.0,5.0,7592.26,7,Hyundai
Kochi,46983,Diesel,Manual,3,25.8,1498.0,98.6,5.0,6413.96,8,Honda
Chennai,107000,Diesel,Manual,2,17.8,1248.0,75.0,5.0,3445.98,16,Maruti
Mumbai,19000,Petrol,Manual,3,16.2,1199.0,74.0,5.0,5502.45,7,Volkswagen
Bangalore,88000,Diesel,Automatic,3,17.11,1968.0,174.33,5.0,18063.58,11,Audi
Coimbatore,84384,Diesel,Automatic,3,10.2,4367.0,308.0,7.0,58403.73,12,Land
Chennai,128000,Diesel,Manual,1,16.0,2179.0,140.0,7.0,7114.27,13,Mahindra
Bangalore,71000,Diesel,Manual,1,13.1,2499.0,141.0,7.0,7725.66,13,Ford
Kolkata,50000,Diesel,Manual,3,17.2,1396.0,53.5,5.0,944.86,16,Tata
Chennai,16000,Petrol,Manual,3,21.4,1197.0,83.1,5.0,7725.66,8,Maruti
Kolkata,82000,Diesel,Manual,3,24.4,1120.0,71.0,5.0,3835.04,7,Hyundai
Delhi,80000,Petrol,Manual,3,13.5,1799.0,130.0,5.0,3056.91,16,Honda
Delhi,36000,Petrol,Manual,2,18.6,1197.0,81.83,5.0,5502.45,9,Hyundai
Coimbatore,17477,Petrol,Manual,3,17.0,1198.0,108.5,5.0,10693.64,6,Tata
Coimbatore,16725,Petrol,Manual,3,18.6,1197.0,81.83,5.0,7547.8,8,Hyundai
Mumbai,48241,Petrol,Manual,3,19.1,1197.0,85.8,5.0,5002.22,10,Maruti
Kochi,52431,Petrol,Manual,3,22.5,998.0,67.04,5.0,3345.93,10,Maruti
Bangalore,68000,Diesel,Manual,3,21.9,1396.0,88.76,5.0,4891.06,12,Hyundai
Hyderabad,158000,Diesel,Automatic,3,12.55,2982.0,168.5,7.0,19441.97,12,Toyota
Coimbatore,31446,Petrol,Manual,3,20.36,1197.0,78.9,5.0,5180.08,10,Hyundai
Chennai,25000,Petrol,Manual,3,18.9,1197.0,82.0,5.0,6113.83,9,Hyundai
Ahmedabad,57000,Petrol,Manual,3,18.6,1197.0,81.83,5.0,6669.63,8,Hyundai
Kochi,57078,Diesel,Manual,3,24.3,1248.0,88.5,5.0,11327.26,6,Maruti
Kochi,47471,Diesel,Manual,3,25.8,1498.0,98.6,5.0,5835.93,8,Honda
Hyderabad,50000,Diesel,Automatic,3,15.26,2143.0,203.2,5.0,50022.23,10,Mercedes-Benz
Ahmedabad,62000,Diesel,Manual,3,23.0,1396.0,90.0,5.0,3001.33,14,Hyundai
Coimbatore,65807,Petrol,Manual,3,19.81,1086.0,68.05,5.0,3768.34,11,Hyundai
Hyderabad,81768,Diesel,Manual,3,26.59,1248.0,74.0,5.0,6325.03,10,Maruti
Kochi,9952,Petrol,Automatic,3,10.37,2979.0,306.0,2.0,65073.37,6,BMW
Hyderabad,24000,Diesel,Manual,3,27.39,1248.0,74.0,5.0,9337.48,7,Maruti
Hyderabad,72921,Diesel,Manual,3,25.44,936.0,57.6,5.0,2779.01,12,Chevrolet
Pune,59000,Petrol,Manual,3,19.4,1198.0,86.8,5.0,3612.72,12,Honda
Mumbai,33000,Diesel,Manual,2,20.0,1399.0,68.05,5.0,3612.72,10,Ford
Pune,36789,Petrol,Automatic,3,23.1,998.0,67.04,5.0,4724.32,8,Maruti
Jaipur,41000,Diesel,Automatic,3,14.84,2143.0,170.0,5.0,20564.7,10,Mercedes-Benz
Jaipur,46650,Petrol,Manual,3,19.4,1198.0,86.8,5.0,4724.32,9,Honda
Mumbai,3000,Petrol,Automatic,3,21.4,1197.0,83.1,5.0,9837.71,6,Maruti
Coimbatore,14799,Petrol,Manual,3,21.1,814.0,55.2,5.0,4602.05,10,Hyundai
Hyderabad,68525,Diesel,Manual,3,23.0,1396.0,90.0,5.0,7781.24,9,Hyundai
Hyderabad,15000,Diesel,Automatic,3,10.91,3198.0,197.0,7.0,36682.97,6,Ford
Ahmedabad,29000,Petrol,Manual,3,17.4,1497.0,117.3,5.0,11116.05,7,Honda
Kochi,77407,Diesel,Manual,2,21.5,1248.0,88.8,5.0,3923.97,12,Maruti
Jaipur,118000,Petrol,Manual,3,12.9,1598.0,102.5,5.0,1500.67,17,Chevrolet
Delhi,75000,Diesel,Manual,3,20.54,1598.0,103.6,5.0,5002.22,11,Volkswagen
Pune,69000,Petrol,Manual,3,16.8,1497.0,116.3,5.0,5446.87,12,Honda
Kochi,52553,Diesel,Manual,3,19.67,1582.0,126.2,5.0,13628.28,8,Hyundai
Mumbai,58000,Diesel,Manual,2,24.4,1120.0,71.0,5.0,4435.3,10,Hyundai
Mumbai,24000,Diesel,Automatic,3,17.9,2143.0,170.0,5.0,52189.86,7,Mercedes-Benz
Hyderabad,65542,Diesel,Manual,3,20.0,1399.0,68.0,5.0,4224.1,9,Ford
Ahmedabad,68008,Diesel,Manual,2,15.0,1896.0,105.0,5.0,7503.33,11,Volkswagen
Coimbatore,22251,Diesel,Manual,3,18.49,1493.0,100.0,7.0,9726.55,7,Mahindra
Chennai,55000,Petrol,Manual,2,15.8,1499.0,110.0,5.0,5780.35,11,Ford
Kochi,19387,Petrol,Manual,3,17.1,1591.0,121.3,5.0,9359.72,7,Hyundai
Mumbai,24001,Petrol,Manual,3,18.6,1197.0,81.83,5.0,6391.73,8,Hyundai
Kolkata,17000,Diesel,Automatic,3,15.2,1968.0,140.8,5.0,10838.15,16,Audi
Delhi,28500,Petrol,Manual,3,19.49,1198.0,67.04,5.0,3890.62,9,Nissan
Jaipur,66000,Diesel,Automatic,3,15.26,2143.0,203.2,5.0,33348.15,10,Mercedes-Benz
Delhi,22000,Diesel,Automatic,3,12.83,2179.0,147.5,5.0,38906.18,7,Land
Coimbatore,44383,Petrol,Manual,3,15.8,1591.0,121.3,5.0,14728.77,6,Hyundai
Mumbai,45000,Diesel,Manual,3,20.5,1598.0,103.5,5.0,4057.36,11,Skoda
Jaipur,58000,Diesel,Manual,3,23.4,1248.0,74.0,5.0,5835.93,9,Maruti
Delhi,69000,Petrol,Manual,3,15.8,1591.0,121.3,5.0,10782.57,8,Hyundai
Coimbatore,60993,Diesel,Manual,3,24.0,1120.0,70.0,5.0,5791.46,7,Hyundai
Pune,67000,Diesel,Manual,3,18.49,1493.0,100.0,7.0,7003.11,8,Mahindra
Kochi,51134,Diesel,Manual,3,24.0,1120.0,70.0,5.0,5246.78,10,Hyundai
Chennai,55000,Diesel,Automatic,2,11.7,2993.0,245.0,5.0,31124.94,13,BMW
Coimbatore,25082,Diesel,Automatic,3,28.4,1248.0,73.75,5.0,9304.14,6,Maruti
Delhi,68350,Diesel,Manual,3,12.55,2982.0,168.5,7.0,15562.47,12,Toyota
Hyderabad,50000,Diesel,Automatic,3,17.68,1968.0,174.33,5.0,40017.79,9,Audi
Pune,97000,Diesel,Manual,3,27.3,1498.0,98.6,5.0,7114.27,9,Honda
Coimbatore,56238,Diesel,Automatic,3,11.33,4134.0,335.2,7.0,57458.87,9,Audi
Jaipur,72618,Diesel,Manual,3,12.05,2179.0,120.0,7.0,8892.84,10,Mahindra
Hyderabad,62005,Diesel,Manual,3,18.3,1991.0,147.9,5.0,10893.73,12,Chevrolet
Hyderabad,61250,Diesel,Manual,3,25.44,936.0,57.6,5.0,3001.33,12,Chevrolet
Coimbatore,28469,Diesel,Automatic,3,18.25,1968.0,187.74,5.0,27089.82,10,Audi
Kochi,21488,Petrol,Automatic,3,14.3,1598.0,103.52,5.0,10804.8,6,Skoda
Pune,197000,Diesel,Manual,3,23.4,1248.0,74.0,5.0,5558.03,10,Maruti
Pune,138205,Diesel,Manual,2,11.5,2982.0,171.0,7.0,11671.85,15,Toyota
Jaipur,160000,Diesel,Manual,2,22.9,1248.0,74.0,5.0,4335.26,12,Maruti
Coimbatore,67590,Petrol,Manual,3,17.0,1497.0,118.0,5.0,6280.57,12,Honda
Mumbai,52000,Diesel,Automatic,3,15.26,2143.0,203.2,5.0,33292.57,12,Mercedes-Benz
